timestamp,steering_angle,speed,odom_x,odom_y,odom_yaw,linear_vel_x,angular_vel_z
45.491,-0.0020000000949949026,3.1389999389648438,3.3615406538567587,-0.010376450703297898,-0.005519440422017022,2.3670327048441964,-0.0025980739334773434
45.524,-0.0020000000949949026,3.1540000438690186,3.442305290067382,-0.010825799842114577,-0.005608632462320156,2.3858301953661085,-0.0026462907289162736
45.558,-0.0020000000949949026,3.1630001068115234,3.5237073195332558,-0.011286020936759174,-0.005699387474156121,2.4044996759264503,-0.0026900740368334185
45.593,-0.0020000000949949026,3.174999952316284,3.605740026148864,-0.011757312051499082,-0.005791556742059497,2.4228850293803146,-0.0027295472405692886
45.625,-0.0020000000949949026,3.174999952316284,3.6883918570548353,-0.012239831515143594,-0.00588498843600854,2.4409799322569348,-0.0027645875127207927
45.66,-0.0020000000949949026,3.187999963760376,3.7716569021650947,-0.012733758544652541,-0.00597954411017606,2.458964564192583,-0.0027958834600642626
45.692,-0.0020000000949949026,3.197999954223633,3.855530545715986,-0.01323927005202841,-0.006075104600467589,2.47671375706041,-0.0028238190877915527
45.728,-0.0020000000949949026,3.197999954223633,3.9400020774777995,-0.013756495983497206,-0.0061715645711790945,2.4941875568050507,-0.002849034845154276
45.762,-0.0020000000949949026,3.2160000801086426,4.02506407294588,-0.014285578292397714,-0.006268841321976352,2.5113964415474612,-0.002871981142742887
45.797,-0.0020000000949949026,3.2160000801086426,4.110706856243969,-0.014826636632252123,-0.006366869145529622,2.528444943240182,-0.002893444148755077
45.83,-0.0020000000949949026,3.2290000915527344,4.196928696404948,-0.015379836720617952,-0.0064656061117893,2.545433900765932,-0.002913801198649729
45.864,-0.0020000000949949026,3.243000030517578,4.283725509570014,-0.015945326079942937,-0.006565021142172059,2.5622004754203282,-0.002933336856820899
45.898,-0.0020000000949949026,3.243000030517578,4.371087648056929,-0.016523212409799516,-0.006665088716199524,2.578761855054989,-0.0029523314714835426
45.933,-0.0020000000949949026,3.260999917984009,4.45901049720551,-0.01711363480702777,-0.006765794638480843,2.5951119957486153,-0.0029708782842699207
45.967,-0.0020000000949949026,3.260999917984009,4.547485460502743,-0.01771670251696512,-0.006867128040499136,2.6113310219066106,-0.00298936077359268
46.001,-0.0020000000949949026,3.2730000019073486,4.636510252395354,-0.018332567842220454,-0.0069690865030693945,2.6273645296680432,-0.0030076116162285663
46.031,-0.0020000000949949026,3.2880001068115234,4.72607642686728,-0.018961338353027136,-0.007071665564087736,2.6432307400032435,-0.0030259119194482017
46.068,-0.0020000000949949026,3.2950000762939453,4.816180722510723,-0.01960315717496377,-0.0071748599275205695,2.6590376264224904,-0.003044601508515027
46.103,-0.0020000000949949026,3.2950000762939453,4.906821152912399,-0.020258179004116073,-0.007278694428121121,2.674726238372467,-0.003062469046878038
46.137,-0.0010000000474974513,3.309999942779541,4.997990482916233,-0.020926516998781054,-0.007383136048663441,2.690121699599805,-0.0030808848453282045
46.171,-0.0010000000474974513,3.309999942779541,5.089680310107483,-0.021608283108543416,-0.007485925210935544,2.705409797371118,-0.0027964782001254126
46.205,-0.0010000000474974513,3.328000068664551,5.181887106078622,-0.02230251566136841,-0.00756713286845709,2.7204673298458424,-0.002118095313258129
46.238,-0.0010000000474974513,3.3389999866485596,5.274604610213218,-0.02300733181778164,-0.007635719551443377,2.735508741137034,-0.0018957790421757048
46.272,-0.0010000000474974513,3.3389999866485596,5.367832485434088,-0.023722028936883837,-0.007694367083071118,2.7504748643313564,-0.001597289163261973
46.307,-0.0010000000474974513,3.3389999866485596,5.461565467107704,-0.024445717098495766,-0.007746811256580737,2.765179676381275,-0.0014937407393792953
46.341,-0.0010000000474974513,3.361999988555908,5.555793068019251,-0.025178016108389732,-0.007795724019095476,2.7795716794992407,-0.001397121762170023
46.375,-0.0010000000474974513,3.361999988555908,5.6505109849509125,-0.02591863973645458,-0.007842867768338029,2.794074912788339,-0.0013813748711769616
46.409,-0.0010000000474974513,3.361999988555908,5.745718737679836,-0.026667573008037987,-0.00788976861817497,2.808333054925767,-0.001380650251128156
46.443,-0.0010000000474974513,3.381999969482422,5.841406082421394,-0.027424779093762005,-0.007937181081159157,2.822287753999071,-0.0014095527058316701
46.477,-0.0010000000474974513,3.3929998874664307,5.937568973348985,-0.028190362319978443,-0.007985725572205279,2.836332933796943,-0.0014450577494590005
46.51,-0.0010000000474974513,3.3929998874664307,6.034208884677777,-0.02896449642770643,-0.008035605697872601,2.850329828348237,-0.001487742229531112
46.55,-0.0010000000474974513,3.4070000648498535,6.1313199264954426,-0.029747320427772644,-0.008086937839253076,2.8640390889458787,-0.0015294522637392125
46.578,-0.0010000000474974513,3.4179999828338623,6.228895160020805,-0.030538963146361425,-0.008139653894693812,2.877685074711888,-0.001569221097337239
46.613,-0.0010000000474974513,3.4179999828338623,6.326935164203578,-0.031339609866453746,-0.008193655459364978,2.8913314641323824,-0.001604813811993781
46.646,-0.0010000000474974513,3.430000066757202,6.425434285927137,-0.03214938256369369,-0.00824878550960068,2.9046909809760297,-0.0016358237203545193
46.68,-0.0010000000474974513,3.440000057220459,6.524387222371609,-0.03296839134164523,-0.00830488974597357,2.9180352521355135,-0.0016622081725781049
46.714,-0.0010000000474974513,3.4519999027252197,6.623792506302293,-0.03379676164343049,-0.008361818186310935,2.9313109746159505,-0.0016853411616558497
46.749,-0.0010000000474974513,3.4519999027252197,6.723648567215449,-0.034634613293806064,-0.008419428207398244,2.9445309796422015,-0.0017025550100400635
46.782,-0.0010000000474974513,3.4660000801086426,6.823949374929016,-0.03548200263025861,-0.008477616088127908,2.957508692946617,-0.0017185304946970164
46.816,-0.0010000000474974513,3.4769999980926514,6.924691723005401,-0.036339010111215965,-0.008536284046852534,2.970501227487628,-0.0017312430797780773
46.85,-0.0010000000474974513,3.4769999980926514,7.025874900461457,-0.03720572545465266,-0.008595362104633839,2.9834092086691273,-0.0017426603416791377
46.885,-0.0010000000474974513,3.48799991607666,7.127492422760871,-0.03808218384265548,-0.008654797329273144,2.996087964063026,-0.001752431286498336
46.919,-0.0010000000474974513,3.48799991607666,7.22954017022537,-0.038968435083682335,-0.008714549694592712,3.0086813576604445,-0.00176137559507806
46.953,-0.0010000000474974513,3.502000093460083,7.332011792262434,-0.03986450594446412,-0.008774592638283004,3.0210733002626715,-0.0017696301973901508
46.987,-0.0010000000474974513,3.51200008392334,7.434905187525478,-0.04077045772844598,-0.008834909990513307,3.03348072371043,-0.0017775753442100112
47.021,-0.0010000000474974513,3.5220000743865967,7.538219560261758,-0.0416863621242191,-0.00889549530379438,3.0458396433856803,-0.001785429967894001
47.052,-0.0010000000474974513,3.5320000648498535,7.641952922341008,-0.042612280124040176,-0.008956347072882861,3.058085385196172,-0.0017932407638946398
47.089,-0.0010000000474974513,3.5320000648498535,7.746098561977224,-0.043548229701106014,-0.009017463727313739,3.070136582788766,-0.001801044599707084
47.123,-0.0010000000474974513,3.5439999103546143,7.850653187838483,-0.044494259196560186,-0.009078845975364838,3.082152980895901,-0.0018088980869912824
47.157,-0.0010000000474974513,3.5439999103546143,7.955615858285385,-0.04545043836675305,-0.009140497704093769,3.0940859498351023,-0.001816871520552853
47.191,-0.0010000000474974513,3.558000087738037,8.060980631115545,-0.04641679112491424,-0.009202421245403013,3.1058743226778582,-0.0018249143559145946
47.22,-0.0010000000474974513,3.566999912261963,8.166746527170655,-0.04739338732125631,-0.00926461949323178,3.1176542341945033,-0.0018330504159281488
47.259,-0.0010000000474974513,3.566999912261963,8.272911554527115,-0.04838028762080239,-0.009327096725546165,3.1293128193242103,-0.001841287037122928
47.293,-0.0010000000474974513,3.5820000171661377,8.379469499841928,-0.04937751314410414,-0.00938985339680798,3.1408402436133356,-0.0018495257711579134
47.327,-0.0010000000474974513,3.5889999866485596,8.486420308493598,-0.0503851428760184,-0.009452891136126284,3.15238611257895,-0.001857832757820586
47.361,-0.0010000000474974513,3.6019999980926514,8.593761461432855,-0.05140323264515985,-0.009516212594082044,3.163765944686712,-0.0018661776193070671
47.394,-0.0010000000474974513,3.6019999980926514,8.701486513366993,-0.052431800472980516,-0.009579815868186663,3.175036382510754,-0.0018744422091565285
47.429,-0.0010000000474974513,3.618000030517578,8.809594181998591,-0.05347091354172621,-0.009643699401751462,3.186205961700608,-0.0018826658551968107
47.459,-0.0010000000474974513,3.625,8.918079105812119,-0.05452059863528584,-0.009707861818986675,3.1973110607336004,-0.0018908622350804058
47.497,-0.0010000000474974513,3.634999990463257,9.026942484401351,-0.05558094649076108,-0.009772302667947276,3.2084211638719737,-0.0018990823148244747
47.529,-0.0010000000474974513,3.634999990463257,9.136182512381831,-0.05665201842027803,-0.009837024730520737,3.219481714276416,-0.001907380302215916
47.564,-0.0010000000474974513,3.6480000019073486,9.245796956456227,-0.05773387211746834,-0.009902027662326552,3.2303956128864573,-0.001915606369830764
47.603,-0.0010000000474974513,3.6480000019073486,9.355780218815934,-0.0588265309644085,-0.009967308971801841,3.241241723119265,-0.0019237615935343351
47.633,-0.0010000000474974513,3.6610000133514404,9.466132947871888,-0.05993008032647498,-0.01003286710468394,3.2521287992780032,-0.0019319493689952587
47.667,-0.0010000000474974513,3.6610000133514404,9.576854811099029,-0.061044596182208796,-0.010098704943221659,3.262891578239984,-0.0019401704412467782
47.701,-0.0010000000474974513,3.674999952316284,9.687940722335751,-0.06217010614406856,-0.010164820429692372,3.27361098341147,-0.001948302228820329
47.735,-0.0010000000474974513,3.684999942779541,9.799390170718944,-0.0633066842621273,-0.010231211418635035,3.284209327379694,-0.0019563911880595163
47.769,-0.0010000000474974513,3.684999942779541,9.911197692491845,-0.06445435300199298,-0.0102978754294521,3.294720852509603,-0.0019643420374522258
47.803,-0.0,3.700000047683716,10.02336077355737,-0.0656131646252648,-0.01036480654168553,3.305079035343988,-0.0019721369851463666
47.837,-0.0,3.7090001106262207,10.135874855320765,-0.06678314875286454,-0.010429214008275881,3.3154345075244853,-0.001610667291788459
47.87,-0.0,3.7170000076293945,10.248741871119307,-0.06796277331211129,-0.010466938776332304,3.325808387484254,-0.000777611704530456
47.905,-0.0,3.7170000076293945,10.36196084397975,-0.0691491738294427,-0.010488950829174736,3.336134135492801,-0.00048779472465602664
47.938,-0.0,3.7300000190734863,10.475528385230565,-0.07034108507150864,-0.010497931381157106,3.34628238097094,-9.063514300982477e-05
47.972,-0.0,3.740999937057495,10.589440343128228,-0.07153699985076258,-0.010497940391603228,3.3564350241851573,5.3930693944207565e-05
48.007,-0.0,3.740999937057495,10.703698165306411,-0.07273639781322935,-0.010496331227069045,3.366616348049109,4.819958046484008e-05
48.041,-0.0,3.752000093460083,10.818299600917003,-0.0739392024541172,-0.010493860470369376,3.376618048011821,8.5163856277346e-05
48.075,-0.0010000000474974513,3.760999917984009,10.933240236273065,-0.07514524130185868,-0.010491226778339678,3.386599862997505,6.56446656945124e-05
48.108,-0.0010000000474974513,3.7709999084472656,11.048520051041637,-0.07635461015783729,-0.010493779045203253,3.3965640038193063,-0.00042680843155780337
48.142,-0.0010000000474974513,3.7709999084472656,11.164139036453918,-0.07756933974762951,-0.01052322865554173,3.40653945214867,-0.001140222848796876
48.176,-0.0010000000474974513,3.7839999198913574,11.280094043675193,-0.07879203216636838,-0.01056754751248406,3.416317538392328,-0.001499191894917829
48.211,-0.0010000000474974513,3.7839999198913574,11.396381453901764,-0.08002417240181717,-0.010625846499052053,3.42612287232567,-0.0018690004885600856
48.245,-0.0010000000474974513,3.7980000972747803,11.512999804183918,-0.08126719623632386,-0.010692591596648078,3.4357551580704953,-0.002053419687799859
48.281,-0.0010000000474974513,3.805000066757202,11.629947014947057,-0.0825218873924345,-0.010765409218905586,3.445470382763411,-0.002206581485552129
48.312,-0.0010000000474974513,3.818000078201294,11.747223304288918,-0.08378889050466691,-0.010841644212539971,3.4551286289049887,-0.0022714055124697175
48.346,-0.0010000000474974513,3.818000078201294,11.86482953097255,-0.08506853561923267,-0.010919680818701281,3.4648560924244465,-0.002310575624753406
48.387,-0.0010000000474974513,3.8269999027252197,11.98276288176477,-0.08636099697064795,-0.010998328348090149,3.474387656343336,-0.0023126007402223293
48.414,-0.0010000000474974513,3.8389999866485596,12.101020068476037,-0.08766630271720885,-0.011076824647879673,3.483891947393248,-0.0023026413463207076
48.449,-0.0010000000474974513,3.8389999866485596,12.219601338664473,-0.08898446667807233,-0.011154758890082331,3.4934477562616255,-0.002281232635863826
48.482,-0.0010000000474974513,3.8499999046325684,12.338503939610932,-0.09031542457246115,-0.011231923299377616,3.5028204009590165,-0.002258089945375347
48.517,-0.0010000000474974513,3.859999895095825,12.457725804083946,-0.0916591095047421,-0.011308286176905396,3.512234548375492,-0.0022345578990798755
48.55,-0.0010000000474974513,3.859999895095825,12.577267770724564,-0.09301548570130494,-0.011383900808052546,3.5216223527297768,-0.0022142838097393164
48.585,-0.0010000000474974513,3.859999895095825,12.697125519045697,-0.0943844701137085,-0.011458885422941751,3.5308108749120932,-0.0021973850990257776
48.618,-0.0010000000474974513,3.878000020980835,12.817292670947237,-0.09576596798661409,-0.01153336044341119,3.539888474488408,-0.002184297917583746
48.653,-0.0010000000474974513,3.8910000324249268,12.937771371923976,-0.0971599972346145,-0.011607458234980876,3.5491010193650925,-0.0021751210993453335
48.686,-0.0010000000474974513,3.8910000324249268,13.058562747240229,-0.0985665797858119,-0.011681313223807313,3.558268198321683,-0.0021697875012756528
48.721,-0.0010000000474974513,3.9030001163482666,13.179664547699748,-0.09998571335752413,-0.011755040070192712,3.567395811062877,-0.0021674215402783413
48.754,-0.0010000000474974513,3.9119999408721924,13.301077552370067,-0.10141744334386371,-0.01182873304688546,3.5765618425311123,-0.0021676897546004863
48.788,-0.0010000000474974513,3.9119999408721924,13.422801824938938,-0.10286181753152382,-0.01190247377337734,3.585667731983969,-0.0021700366011377595
48.823,-0.0010000000474974513,3.9230000972747803,13.544832870152279,-0.10431883750103987,-0.011976318655817804,3.5946590266967737,-0.0021736817232503097
48.856,-0.0010000000474974513,3.934000015258789,13.667169795001778,-0.10578855317107633,-0.012050303413035835,3.6036097234505107,-0.002178235619633727
48.89,-0.0010000000474974513,3.934000015258789,13.7898083545667,-0.10727097708095919,-0.012124454369903467,3.612455799600011,-0.0021833282233969446
48.924,-0.0010000000474974513,3.946000099182129,13.912748526074694,-0.10876617501340269,-0.01219878263052309,3.62135821902028,-0.0021887566933255984
48.958,-0.0010000000474974513,3.946000099182129,14.03599173347577,-0.1102742321883743,-0.012273305620905011,3.6302216179771447,-0.002194697033899795
48.992,-0.0,3.9639999866485596,14.159533953629499,-0.11179516865198466,-0.012348030792257356,3.6390134985087372,-0.0022005921557785007
49.027,-0.0,3.9639999866485596,14.283376045969568,-0.1133290612957744,-0.012422217100949954,3.6478211116897588,-0.002042976996587604
49.061,-0.0,3.9639999866485596,14.407515829577106,-0.11487488490937359,-0.012472562529374353,3.656499817400241,-0.000994245000122341
49.094,-0.0,3.9790000915527344,14.531948993180691,-0.11642871433568308,-0.01249980586059728,3.6651564458078383,-0.0006410596105037129
49.129,-0.0,3.9790000915527344,14.65667725926182,-0.11798889916761583,-0.01251243766059685,3.6737813023504584,-0.0001188746682965642
49.162,-0.0,3.993000030517578,14.781697003896992,-0.1195532877369295,-0.012512056269770243,3.6823746196215947,4.419180961779123e-05
49.196,-0.0,4.004000186920166,14.907009438813937,-0.12112121673132091,-0.012511614103058356,3.6909260177248986,6.220188113529051e-06
49.23,-0.0,4.011000156402588,15.032610831055276,-0.12269271215829386,-0.012510484434755765,3.6994279728080346,4.38831280448805e-05
49.264,-0.0,4.019999980926514,15.15850165333195,-0.12426767613729398,-0.012509930505017653,3.7079310478002903,-2.977168106235198e-06
49.298,-0.0,4.019999980926514,15.284681339664713,-0.12584625910208008,-0.012510068608397039,3.71642910908225,5.1175953384667115e-06
49.333,-0.0,4.0289998054504395,15.411150034196316,-0.1274284544477814,-0.012510055160909186,3.724932004951421,-4.501741000320522e-06
49.366,-0.0,4.0289998054504395,15.537906818249603,-0.12901426654645182,-0.01251015764469457,3.733330988365317,-3.582229106067595e-06
49.401,-0.0,4.041999816894531,15.664948174210892,-0.13060364398787322,-0.012510176940349648,3.7417316962337623,-2.9918615385396173e-06
49.437,-0.0,4.047999858856201,15.792275143214935,-0.13219660123792518,-0.012510279915702584,3.750102704244241,-6.057571356099562e-06
49.469,-0.0,4.057000160217285,15.919885367276732,-0.13379312022642031,-0.012510346090272989,3.7583633254274695,4.4367669506660595e-06
49.502,-0.0,4.057000160217285,16.047774881528674,-0.135393137291776,-0.012510456227785856,3.76657337317169,-4.80515391107068e-06
49.537,-0.0,4.067999839782715,16.175944569562652,-0.13699667339869698,-0.012510543538303762,3.7748447618253196,-5.354462583840948e-06
49.571,-0.0,4.078000068664551,16.304394179659443,-0.13860372553702682,-0.012510642117636814,3.782997437802966,-5.090613151557198e-06
49.603,-0.0,4.078000068664551,16.433120203721586,-0.1402142494330093,-0.012510732461325506,3.7911397357251038,3.959307236635837e-06
49.638,-0.0,4.089000225067139,16.562121496054477,-0.1418282247102775,-0.012510840215586695,3.7991549136442972,-2.022395807604534e-06
49.671,-0.0,4.089000225067139,16.691394976778806,-0.14344562131269115,-0.012510925993443235,3.8071857236716964,-3.1015332594265293e-06
